"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,NA,173
NA,171,153,158,NA,NA,NA,NA,NA,173
NA,171,153,158,NA,NA,NA,NA,NA,173
NA,171,153,158,NA,NA,NA,NA,NA,173
NA,171,153,158,NA,NA,NA,NA,NA,173
NA,171,153,158,NA,NA,NA,NA,NA,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,171,153,158,NA,NA,NA,NA,181,173
NA,NA,NA,NA,NA,NA,NA,NA,181,NA
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,NA
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,182,138,184,NA,135,146,183
NA,NA,NA,NA,NA,NA,NA,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,NA,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,145,145,156,NA
NA,NA,NA,NA,NA,NA,177,NA,182,NA
NA,NA,NA,NA,NA,NA,177,NA,182,NA
NA,NA,NA,NA,NA,NA,177,NA,182,NA
NA,NA,NA,NA,NA,NA,177,NA,182,NA
NA,NA,NA,NA,NA,NA,177,NA,182,NA
NA,NA,NA,NA,NA,NA,177,NA,NA,NA
NA,NA,NA,NA,NA,NA,177,NA,182,NA
NA,NA,NA,NA,NA,NA,177,NA,182,NA
NA,NA,NA,NA,NA,NA,177,NA,NA,NA
NA,NA,NA,NA,NA,NA,177,NA,NA,NA
NA,NA,NA,NA,NA,NA,177,NA,182,NA
NA,NA,NA,NA,NA,NA,177,NA,NA,NA
NA,NA,NA,NA,NA,NA,177,NA,NA,NA
NA,NA,NA,NA,NA,NA,177,NA,NA,NA
NA,NA,NA,NA,NA,NA,177,NA,182,NA
NA,NA,NA,NA,NA,NA,177,NA,182,NA
NA,NA,NA,NA,NA,NA,177,NA,182,NA
NA,NA,NA,NA,NA,NA,177,NA,182,NA
NA,NA,NA,NA,NA,NA,177,NA,182,NA
NA,NA,NA,NA,NA,NA,177,NA,NA,NA
NA,NA,NA,NA,NA,NA,177,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,173,171
NA,NA,NA,NA,NA,NA,NA,NA,191,193
NA,NA,NA,NA,NA,NA,NA,NA,191,NA
NA,NA,NA,144,169,149,142,154,191,193
NA,NA,NA,144,169,149,142,154,191,193
NA,NA,NA,144,169,149,142,154,191,193
NA,NA,NA,144,169,149,142,154,191,193
NA,NA,NA,144,169,149,142,154,191,193
NA,NA,NA,144,169,149,142,154,191,193
NA,NA,NA,144,169,149,142,154,191,193
NA,NA,NA,144,169,149,142,154,191,193
NA,NA,NA,144,169,NA,NA,154,NA,NA
NA,NA,NA,NA,NA,NA,NA,154,NA,NA
NA,NA,NA,NA,NA,NA,NA,154,NA,NA
NA,NA,NA,NA,NA,NA,NA,154,NA,NA
NA,NA,NA,NA,NA,NA,NA,154,NA,NA
NA,NA,NA,NA,NA,NA,NA,154,NA,NA
NA,NA,NA,NA,NA,NA,NA,154,NA,NA
NA,NA,NA,NA,NA,NA,NA,154,NA,NA
NA,NA,NA,144,169,149,142,154,191,193
NA,NA,NA,NA,NA,NA,NA,154,NA,NA
153,NA,177,141,NA,NA,148,149,NA,NA
153,NA,177,141,NA,NA,148,149,NA,NA
153,NA,177,141,NA,NA,148,149,NA,NA
153,NA,177,141,NA,NA,148,149,NA,NA
153,NA,177,141,NA,NA,148,149,NA,NA
NA,NA,177,NA,NA,NA,NA,149,NA,NA
153,NA,177,141,NA,NA,148,149,NA,NA
NA,NA,177,NA,NA,NA,NA,149,NA,NA
NA,NA,177,NA,NA,NA,NA,149,NA,NA
NA,NA,177,NA,NA,NA,NA,149,NA,NA
153,NA,177,141,NA,NA,148,149,NA,NA
153,NA,177,NA,NA,NA,148,149,NA,NA
153,NA,177,141,NA,NA,148,149,NA,NA
153,NA,NA,NA,NA,NA,148,149,NA,NA
153,NA,NA,NA,NA,NA,NA,149,NA,NA
153,NA,NA,NA,NA,NA,NA,149,NA,NA
153,NA,NA,NA,NA,NA,NA,149,NA,NA
153,NA,NA,NA,NA,NA,NA,149,NA,NA
153,NA,NA,NA,NA,NA,NA,149,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,148,NA,NA,NA,NA,NA,NA,NA,NA
152,148,NA,NA,NA,NA,NA,NA,NA,NA
152,148,NA,NA,NA,NA,NA,NA,NA,NA
152,148,NA,NA,NA,NA,NA,NA,NA,NA
152,148,NA,NA,NA,NA,NA,NA,NA,NA
152,148,NA,NA,NA,NA,NA,NA,NA,NA
152,148,NA,NA,NA,NA,NA,NA,NA,NA
152,148,NA,NA,NA,NA,NA,NA,NA,NA
152,148,NA,NA,NA,NA,NA,NA,NA,NA
152,148,NA,NA,NA,NA,NA,NA,NA,NA
152,148,NA,NA,NA,NA,NA,NA,NA,NA
152,148,NA,NA,NA,NA,NA,NA,NA,NA
152,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,148,NA,NA,NA,NA,NA,NA,NA,NA
152,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,148,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,NA,150,NA,NA,157,159,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,NA,150,NA,154,157,159,NA
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,159
NA,NA,NA,149,NA,163,160,158,162,159
NA,NA,NA,149,172,163,160,158,162,NA
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,NA,NA,NA,NA,NA,NA,169,180,164
NA,145,142,151,147,167,151,140,NA,141
NA,145,142,151,147,167,151,140,NA,141
NA,145,142,151,147,167,151,140,NA,141
NA,145,142,151,147,167,151,140,NA,141
NA,145,142,151,147,167,151,140,NA,141
NA,145,142,151,147,167,151,140,NA,141
NA,145,142,151,147,167,151,140,NA,141
NA,145,142,151,147,167,151,140,NA,141
NA,145,142,151,147,167,151,140,NA,141
NA,145,142,151,147,167,151,140,NA,141
NA,145,142,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,147,167,NA,NA,NA,NA
NA,145,142,151,147,167,151,140,NA,141
NA,145,142,151,147,167,151,140,NA,141
NA,145,142,151,147,167,151,140,NA,141
NA,145,142,151,147,167,151,140,NA,141
NA,NA,NA,NA,147,167,151,140,NA,141
NA,NA,NA,NA,147,167,151,140,NA,141
NA,NA,NA,NA,147,167,151,140,NA,141
NA,NA,NA,NA,147,167,151,140,NA,141
NA,NA,NA,NA,147,167,151,140,NA,141
NA,NA,NA,NA,139,134,139,150,149,157
NA,NA,NA,NA,139,NA,139,NA,NA,NA
NA,NA,NA,NA,139,NA,139,150,149,157
NA,NA,NA,NA,139,134,139,150,149,157
NA,NA,NA,NA,139,NA,139,150,NA,157
NA,NA,NA,NA,139,134,NA,NA,NA,NA
NA,NA,NA,NA,139,NA,NA,NA,149,NA
NA,NA,NA,NA,139,134,NA,NA,149,157
NA,NA,NA,NA,139,134,139,150,149,157
NA,NA,NA,NA,139,134,139,150,149,NA
NA,NA,NA,NA,139,NA,139,150,NA,157
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,NA,NA,NA,NA,187
NA,NA,NA,NA,NA,167,181,NA,166,163
NA,NA,NA,NA,NA,167,181,NA,166,163
NA,NA,NA,NA,NA,167,181,NA,166,163
NA,NA,NA,NA,NA,167,181,NA,166,163
NA,NA,NA,NA,NA,167,181,NA,166,163
NA,NA,NA,NA,NA,167,181,NA,166,163
NA,NA,NA,NA,NA,167,181,NA,NA,163
NA,NA,NA,NA,NA,167,181,NA,NA,163
NA,NA,NA,NA,NA,167,181,NA,166,163
NA,NA,NA,NA,NA,167,181,NA,166,163
NA,NA,NA,NA,NA,167,181,NA,166,163
NA,NA,NA,NA,NA,167,181,NA,166,163
NA,NA,NA,NA,NA,167,181,NA,166,163
NA,NA,NA,NA,NA,167,181,NA,166,163
NA,NA,NA,NA,NA,167,181,NA,166,NA
NA,NA,NA,NA,NA,167,181,NA,166,NA
NA,NA,NA,NA,NA,NA,NA,NA,166,163
NA,NA,NA,NA,NA,NA,NA,NA,166,163
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,139,176,164,NA,193
NA,NA,NA,NA,NA,139,176,164,NA,193
NA,NA,NA,NA,NA,139,176,164,NA,193
NA,NA,NA,NA,NA,139,176,164,NA,193
NA,NA,NA,NA,NA,139,176,164,NA,193
NA,NA,NA,NA,NA,139,176,164,NA,193
NA,NA,NA,NA,NA,139,176,164,NA,193
NA,NA,NA,NA,NA,139,176,164,NA,193
NA,NA,NA,NA,NA,139,176,164,NA,193
NA,NA,NA,NA,NA,139,176,164,NA,193
NA,NA,NA,NA,NA,139,176,164,NA,192
NA,NA,NA,NA,NA,139,176,164,NA,192
NA,NA,NA,NA,NA,139,176,164,NA,192
NA,NA,NA,NA,NA,139,176,164,NA,192
NA,NA,NA,NA,NA,139,176,164,NA,192
NA,NA,NA,NA,NA,139,176,164,NA,192
NA,NA,NA,NA,NA,139,NA,164,NA,192
NA,NA,NA,NA,NA,139,176,164,NA,192
NA,NA,NA,NA,NA,139,176,164,NA,192
137,150,161,NA,155,NA,NA,NA,NA,NA
137,150,161,NA,155,NA,NA,NA,NA,NA
137,150,161,NA,155,NA,NA,NA,NA,NA
137,150,161,NA,155,NA,NA,NA,NA,NA
137,150,161,NA,155,NA,NA,NA,NA,NA
137,150,161,NA,155,NA,NA,NA,NA,NA
137,150,161,NA,155,NA,NA,NA,NA,NA
137,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,150,NA,NA,NA,NA,NA,NA,NA,NA
NA,150,NA,NA,NA,NA,NA,NA,NA,NA
137,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,150,NA,NA,NA,NA,NA,NA,NA,NA
137,NA,161,NA,NA,NA,NA,NA,NA,NA
NA,126,141,NA,152,NA,NA,NA,NA,NA
NA,126,141,NA,152,NA,NA,NA,NA,NA
NA,126,141,NA,152,NA,NA,NA,NA,NA
NA,126,141,NA,152,NA,NA,NA,NA,NA
NA,126,141,NA,152,NA,NA,NA,NA,NA
NA,126,141,NA,152,NA,NA,NA,NA,NA
NA,126,141,NA,152,NA,NA,NA,NA,NA
NA,126,141,NA,152,NA,NA,NA,NA,NA
NA,126,141,NA,152,NA,NA,NA,NA,NA
NA,126,141,NA,152,NA,NA,NA,NA,NA
NA,126,141,NA,152,NA,NA,NA,NA,NA
NA,126,141,NA,152,NA,NA,NA,NA,NA
NA,126,141,NA,152,NA,NA,NA,NA,NA
NA,126,141,NA,152,NA,NA,NA,NA,NA
NA,126,141,NA,152,NA,NA,NA,NA,NA
NA,126,141,NA,152,NA,NA,NA,NA,NA
181,174,190,160,178,180,151,NA,176,139
181,174,190,160,178,180,151,NA,176,139
181,174,190,160,178,180,151,NA,176,139
181,174,190,160,178,180,151,NA,176,139
181,174,190,160,178,180,151,NA,176,139
181,174,190,160,178,180,151,NA,176,139
181,174,190,160,178,180,151,NA,176,139
181,NA,190,160,NA,180,NA,NA,NA,NA
181,174,190,160,178,180,151,NA,176,139
181,174,190,160,178,180,151,NA,176,139
NA,NA,NA,NA,178,NA,151,NA,NA,NA
NA,NA,NA,NA,178,180,151,NA,176,139
NA,NA,NA,NA,178,NA,151,NA,NA,NA
NA,NA,NA,NA,NA,NA,151,NA,176,NA
NA,NA,NA,NA,NA,NA,151,NA,176,NA
NA,NA,NA,NA,178,180,151,NA,176,139
NA,NA,NA,NA,178,180,151,NA,176,139
NA,NA,NA,NA,178,NA,151,NA,176,139
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,164,143,NA,175,180,NA,NA,NA,NA
167,164,143,NA,175,180,NA,NA,NA,NA
167,164,143,NA,175,180,NA,NA,NA,NA
167,164,143,NA,175,180,NA,NA,NA,NA
167,164,143,NA,175,180,NA,NA,NA,NA
167,164,143,NA,175,180,NA,NA,NA,NA
167,164,143,NA,175,NA,NA,NA,NA,NA
167,164,143,NA,175,NA,NA,NA,NA,NA
167,164,143,NA,NA,NA,NA,NA,NA,NA
167,NA,143,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,175,180,NA,NA,NA,NA
NA,NA,NA,NA,NA,180,NA,NA,NA,NA
NA,NA,NA,NA,NA,180,NA,NA,NA,NA
167,164,143,NA,175,180,NA,NA,NA,NA
167,164,143,NA,175,180,NA,NA,NA,NA
167,164,143,NA,175,180,NA,NA,NA,NA
167,164,143,NA,175,180,NA,NA,NA,NA
167,164,143,NA,175,180,NA,NA,NA,NA
167,164,143,NA,173,180,NA,NA,NA,NA
167,164,143,NA,175,180,NA,NA,NA,NA
167,164,143,NA,175,180,NA,NA,NA,NA
167,164,143,NA,175,180,NA,NA,NA,NA
167,164,143,NA,175,180,NA,NA,NA,NA
NA,168,NA,NA,NA,NA,NA,NA,155,NA
NA,168,185,159,145,155,179,NA,155,NA
NA,168,185,NA,NA,NA,NA,NA,155,NA
NA,168,186,159,145,155,179,NA,155,NA
NA,168,NA,NA,NA,NA,NA,NA,155,NA
NA,168,NA,NA,NA,NA,NA,NA,155,NA
NA,168,186,159,145,155,179,NA,155,NA
NA,168,NA,159,145,155,179,NA,155,NA
NA,168,NA,159,NA,NA,NA,NA,155,NA
NA,168,186,159,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,155,179,NA,155,NA
NA,168,NA,NA,NA,NA,NA,NA,NA,NA
NA,168,NA,NA,NA,NA,NA,NA,NA,NA
NA,168,185,159,145,155,179,NA,155,NA
NA,168,185,159,145,155,179,NA,155,NA
NA,168,185,159,145,155,179,NA,155,NA
NA,168,185,159,145,155,179,NA,NA,NA
NA,168,185,159,145,155,179,NA,155,NA
NA,168,NA,NA,NA,NA,NA,NA,NA,NA
NA,168,NA,159,145,155,179,NA,155,NA
NA,NA,NA,NA,NA,NA,NA,NA,155,NA
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,187,NA,179,192,162,137,152,163
NA,NA,NA,NA,179,NA,162,137,152,163
NA,NA,NA,NA,179,NA,162,137,152,163
NA,NA,NA,NA,158,NA,NA,181,NA,NA
NA,NA,NA,NA,158,NA,172,181,180,142
NA,NA,NA,NA,158,NA,172,181,NA,NA
NA,NA,NA,NA,158,NA,172,181,NA,NA
NA,NA,NA,NA,158,NA,NA,181,NA,NA
NA,NA,NA,NA,158,NA,NA,181,NA,NA
NA,NA,NA,NA,158,NA,NA,181,180,142
NA,NA,NA,NA,158,NA,172,181,180,142
NA,NA,NA,NA,158,NA,172,181,NA,NA
NA,NA,NA,NA,158,NA,172,181,NA,NA
NA,NA,NA,NA,158,NA,NA,NA,180,142
NA,NA,NA,NA,158,NA,NA,NA,NA,NA
NA,NA,NA,NA,158,NA,NA,NA,NA,142
NA,NA,NA,NA,158,NA,NA,181,NA,142
