"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
NA,NA,NA,NA,158,NA,NA,NA,NA,NA
NA,NA,NA,NA,158,NA,NA,NA,NA,NA
NA,NA,NA,NA,158,NA,NA,NA,NA,NA
NA,NA,NA,NA,158,NA,NA,181,NA,NA
NA,NA,NA,NA,158,NA,172,NA,NA,NA
NA,NA,NA,NA,158,NA,172,181,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,NA,NA,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
177,137,150,NA,170,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,181
NA,141,186,NA,178,184,NA,146,148,NA
NA,141,186,NA,NA,NA,NA,NA,NA,NA
NA,141,186,NA,NA,NA,NA,NA,NA,NA
NA,141,186,NA,178,184,NA,146,148,181
NA,141,186,NA,178,184,NA,146,148,181
NA,141,186,NA,178,184,NA,146,148,181
NA,141,186,NA,178,184,NA,146,148,181
NA,141,186,NA,178,184,NA,146,148,181
NA,141,186,NA,178,184,NA,146,148,181
NA,141,186,NA,178,184,NA,146,148,181
NA,141,186,NA,178,184,NA,146,148,181
NA,141,186,NA,178,184,NA,146,148,181
NA,141,186,NA,178,184,NA,146,148,181
NA,141,186,NA,178,184,NA,146,148,181
NA,141,186,NA,NA,184,NA,NA,NA,181
NA,141,186,NA,178,184,NA,146,148,181
NA,141,NA,NA,178,184,NA,NA,148,181
NA,141,NA,NA,178,184,NA,NA,148,NA
NA,NA,NA,NA,178,NA,NA,146,148,NA
NA,NA,NA,NA,178,184,NA,146,148,NA
NA,NA,NA,NA,178,184,NA,146,148,NA
NA,NA,NA,NA,178,184,NA,146,148,181
NA,NA,NA,NA,178,184,NA,146,148,181
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,147,150,NA,NA,NA,NA,NA,NA
157,170,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,172,189
NA,NA,NA,NA,NA,NA,NA,NA,172,NA
NA,NA,NA,NA,NA,NA,NA,NA,172,NA
NA,NA,NA,NA,NA,NA,NA,NA,172,189
NA,NA,NA,NA,NA,NA,NA,NA,NA,189
NA,NA,NA,NA,NA,NA,NA,NA,172,189
NA,NA,NA,NA,NA,NA,NA,NA,172,189
NA,NA,NA,NA,NA,NA,NA,NA,172,189
NA,NA,NA,NA,NA,NA,NA,NA,172,189
NA,NA,NA,NA,NA,NA,NA,NA,172,189
NA,NA,NA,NA,NA,NA,NA,NA,172,189
NA,NA,NA,NA,NA,NA,NA,NA,172,NA
NA,NA,NA,NA,NA,NA,NA,NA,172,189
NA,NA,NA,NA,NA,NA,NA,NA,172,189
NA,NA,NA,NA,NA,NA,NA,NA,NA,189
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
148,166,163,142,160,174,160,NA,NA,NA
NA,NA,NA,NA,NA,NA,180,178,NA,164
NA,NA,NA,NA,NA,NA,180,178,NA,164
NA,NA,NA,NA,NA,NA,180,178,NA,164
NA,NA,NA,NA,NA,NA,180,178,NA,164
NA,NA,NA,NA,NA,NA,180,178,NA,164
NA,NA,NA,NA,NA,NA,180,178,NA,164
NA,NA,NA,NA,NA,NA,180,178,NA,164
NA,NA,NA,NA,NA,NA,180,178,NA,164
NA,NA,NA,NA,NA,NA,180,178,NA,164
NA,NA,NA,NA,NA,NA,180,178,NA,164
NA,NA,NA,NA,NA,NA,180,178,NA,164
NA,NA,NA,NA,NA,NA,180,178,NA,164
154,170,NA,NA,NA,NA,NA,NA,NA,NA
154,170,NA,NA,NA,NA,NA,NA,NA,NA
154,170,NA,NA,NA,NA,NA,NA,177,140
154,170,NA,NA,NA,NA,168,NA,177,140
154,170,NA,NA,179,NA,NA,NA,177,NA
154,170,NA,NA,NA,NA,NA,NA,NA,NA
154,170,174,NA,NA,NA,NA,NA,NA,NA
154,170,174,NA,NA,NA,NA,NA,NA,NA
154,170,174,NA,NA,NA,NA,NA,NA,NA
154,170,174,NA,179,143,168,NA,177,140
154,170,174,NA,179,143,168,NA,177,140
154,170,174,NA,179,143,168,NA,177,140
154,170,174,NA,NA,NA,NA,NA,NA,NA
154,170,174,NA,NA,NA,NA,NA,NA,NA
154,170,174,NA,NA,NA,NA,NA,NA,NA
154,170,174,NA,NA,NA,NA,NA,NA,NA
154,170,174,NA,NA,NA,NA,NA,NA,NA
154,170,174,NA,NA,NA,NA,NA,NA,NA
154,NA,174,NA,NA,NA,NA,NA,NA,NA
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,180,172,179
169,164,NA,161,161,161,152,NA,172,179
NA,NA,NA,NA,NA,NA,182,171,NA,131
NA,NA,NA,NA,NA,NA,182,171,NA,131
NA,NA,NA,NA,NA,NA,182,171,NA,131
NA,NA,NA,NA,NA,NA,182,171,NA,131
NA,NA,NA,NA,NA,NA,182,171,NA,131
NA,NA,NA,NA,NA,NA,182,171,NA,131
NA,NA,NA,NA,NA,131,182,171,NA,131
NA,NA,NA,NA,NA,NA,182,171,NA,131
NA,NA,NA,NA,NA,131,182,171,NA,131
NA,NA,NA,NA,NA,131,182,NA,NA,NA
NA,NA,NA,NA,NA,131,182,171,NA,NA
NA,NA,NA,NA,NA,131,182,NA,NA,NA
NA,NA,NA,NA,NA,131,NA,NA,NA,NA
NA,NA,NA,NA,NA,131,NA,NA,NA,NA
NA,NA,NA,NA,NA,131,182,NA,NA,NA
NA,NA,NA,NA,NA,131,NA,NA,NA,NA
NA,NA,NA,NA,NA,131,182,171,NA,131
NA,NA,NA,162,173,NA,NA,NA,190,NA
NA,NA,NA,162,NA,NA,NA,NA,NA,NA
NA,NA,NA,162,173,154,159,135,190,167
NA,NA,NA,162,NA,NA,NA,NA,NA,NA
NA,NA,NA,162,173,NA,NA,NA,190,NA
NA,NA,NA,162,173,154,159,135,190,167
NA,NA,NA,162,173,154,159,135,190,167
NA,NA,NA,162,173,154,159,135,190,167
NA,NA,NA,162,173,154,159,135,190,167
NA,NA,NA,162,173,154,159,135,190,167
NA,NA,NA,162,NA,NA,NA,NA,190,167
NA,NA,NA,162,NA,NA,159,NA,190,NA
NA,NA,NA,162,NA,NA,159,135,NA,167
NA,NA,NA,162,NA,NA,159,135,NA,NA
NA,NA,NA,162,NA,NA,159,135,190,NA
NA,NA,NA,162,173,154,159,135,190,167
NA,NA,NA,162,173,154,159,135,190,167
NA,NA,NA,162,173,154,159,135,190,167
NA,NA,NA,162,NA,NA,159,135,NA,NA
NA,NA,NA,162,173,154,159,135,190,167
NA,NA,NA,162,NA,NA,159,135,190,NA
NA,NA,NA,153,183,152,NA,150,NA,156
NA,NA,NA,153,183,152,NA,150,NA,156
NA,NA,NA,153,183,152,NA,150,NA,156
NA,NA,NA,153,183,152,NA,150,NA,156
NA,NA,NA,153,183,152,NA,150,NA,156
NA,NA,NA,153,183,152,NA,150,NA,156
NA,NA,NA,153,183,152,NA,150,NA,156
NA,NA,NA,153,183,152,NA,150,NA,156
NA,NA,NA,153,183,152,NA,150,NA,156
NA,NA,NA,153,183,152,NA,160,NA,156
NA,NA,NA,153,183,152,NA,160,NA,156
NA,NA,NA,153,183,152,NA,160,NA,156
NA,NA,NA,153,183,152,NA,160,NA,156
NA,NA,NA,153,183,152,NA,160,NA,156
NA,NA,NA,153,183,152,NA,160,NA,156
NA,NA,NA,153,183,152,NA,160,NA,156
NA,NA,NA,153,183,152,NA,160,NA,156
NA,NA,NA,153,183,152,NA,160,NA,156
NA,NA,NA,153,183,152,NA,160,NA,156
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,NA,NA,NA,NA,141
NA,NA,NA,NA,NA,148,142,162,161,NA
NA,NA,NA,NA,NA,148,142,162,161,NA
NA,NA,NA,NA,NA,148,142,162,161,NA
NA,NA,NA,NA,NA,148,142,162,161,NA
NA,NA,NA,NA,NA,148,142,162,161,NA
NA,NA,NA,NA,NA,148,142,162,161,NA
NA,NA,NA,NA,NA,148,142,162,161,NA
NA,NA,NA,NA,NA,148,142,162,161,NA
NA,NA,NA,NA,NA,148,142,162,161,NA
NA,NA,NA,NA,NA,148,NA,162,161,NA
NA,NA,NA,NA,NA,148,142,162,161,NA
NA,NA,NA,NA,NA,148,142,162,161,NA
NA,NA,NA,NA,NA,148,142,162,161,NA
NA,NA,NA,NA,NA,148,142,162,161,NA
NA,NA,NA,NA,NA,148,142,162,161,NA
NA,NA,NA,NA,NA,148,142,162,161,NA
NA,NA,NA,NA,NA,148,NA,162,161,NA
NA,NA,NA,NA,NA,148,NA,162,161,NA
NA,NA,NA,NA,NA,148,NA,162,161,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,NA,NA,NA,NA,NA,NA,NA,NA,160
NA,154,NA,NA,NA,NA,NA,NA,NA,NA
NA,154,NA,NA,NA,NA,NA,NA,NA,NA
NA,154,NA,NA,NA,NA,NA,NA,NA,NA
NA,154,NA,NA,NA,NA,NA,NA,NA,NA
NA,154,NA,NA,NA,NA,NA,NA,NA,NA
NA,154,NA,NA,NA,NA,NA,NA,NA,NA
NA,154,NA,NA,NA,NA,NA,NA,NA,NA
NA,154,NA,NA,NA,NA,NA,NA,NA,NA
NA,154,NA,NA,NA,NA,NA,NA,NA,NA
NA,154,NA,NA,NA,NA,NA,NA,NA,NA
NA,154,NA,NA,NA,NA,NA,NA,NA,NA
NA,154,NA,NA,NA,NA,NA,NA,NA,NA
NA,154,NA,NA,NA,NA,NA,NA,NA,NA
NA,154,NA,NA,NA,NA,NA,NA,NA,NA
NA,154,NA,NA,NA,NA,NA,NA,NA,NA
NA,154,NA,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
176,181,190,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,170,NA,172,138,134
NA,NA,NA,NA,NA,170,NA,172,138,134
NA,NA,NA,NA,NA,170,NA,172,138,NA
NA,NA,NA,NA,NA,170,NA,172,138,NA
NA,NA,NA,NA,NA,170,NA,172,138,NA
NA,NA,NA,NA,NA,170,NA,172,138,NA
NA,NA,NA,NA,NA,170,NA,172,138,NA
NA,NA,NA,NA,NA,170,NA,172,138,NA
NA,NA,NA,NA,NA,170,NA,172,138,NA
NA,NA,NA,NA,NA,170,NA,172,138,NA
NA,NA,NA,NA,NA,170,NA,172,138,NA
NA,NA,NA,NA,NA,170,NA,172,138,NA
NA,NA,NA,NA,NA,170,NA,172,138,NA
NA,NA,NA,NA,NA,170,NA,172,138,NA
NA,NA,NA,NA,NA,170,NA,172,138,NA
NA,NA,NA,NA,NA,170,NA,172,138,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
NA,132,NA,NA,NA,NA,NA,NA,NA,NA
193,147,137,NA,NA,NA,137,NA,NA,NA
193,147,137,133,138,178,137,169,NA,150
193,147,137,133,138,178,137,169,NA,150
193,147,137,133,138,178,137,169,NA,150
193,147,137,133,138,178,137,169,NA,150
NA,NA,NA,133,NA,NA,NA,NA,NA,NA
193,147,137,133,138,178,137,169,NA,150
193,147,137,133,138,178,137,169,NA,150
193,147,137,133,138,178,137,169,NA,150
NA,147,NA,NA,138,NA,NA,NA,NA,NA
NA,NA,NA,NA,138,NA,NA,169,NA,150
193,147,137,133,138,178,137,169,NA,150
NA,NA,137,133,138,NA,NA,169,NA,NA
193,147,137,133,138,178,137,169,NA,150
NA,NA,137,NA,138,NA,NA,169,NA,NA
NA,NA,NA,133,NA,NA,NA,NA,NA,NA
193,147,137,133,138,NA,NA,169,NA,NA
NA,NA,137,133,138,NA,137,NA,NA,NA
NA,NA,137,133,138,NA,137,NA,NA,NA
183,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,NA,168,NA,NA,NA,NA,NA,NA,NA
171,NA,168,NA,NA,NA,NA,NA,NA,NA
171,NA,168,NA,NA,NA,NA,NA,NA,NA
171,NA,168,NA,NA,NA,NA,NA,NA,NA
171,NA,168,NA,NA,NA,NA,NA,NA,NA
171,NA,168,168,144,NA,NA,182,NA,NA
171,NA,168,NA,NA,NA,NA,NA,NA,NA
171,NA,168,168,144,NA,NA,182,NA,NA
171,NA,168,168,144,NA,NA,182,NA,NA
171,NA,168,168,144,NA,NA,182,NA,NA
171,NA,168,168,144,NA,NA,NA,NA,NA
171,NA,168,168,144,NA,NA,NA,NA,NA
171,NA,168,168,144,NA,NA,NA,NA,NA
171,NA,168,168,144,NA,NA,NA,NA,NA
171,NA,168,168,144,NA,NA,NA,NA,NA
171,NA,168,168,144,NA,NA,NA,NA,NA
171,NA,168,NA,NA,NA,NA,NA,NA,NA
171,NA,168,NA,NA,NA,NA,NA,NA,NA
171,NA,168,168,144,NA,NA,NA,NA,NA
171,NA,168,168,144,NA,NA,NA,NA,NA
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
173,165,164,162,NA,162,150,179,171,178
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,NA,184
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,133
NA,NA,NA,NA,NA,NA,NA,NA,143,NA
NA,NA,NA,NA,NA,NA,NA,NA,182,166
NA,NA,NA,NA,NA,NA,NA,NA,182,166
NA,NA,NA,NA,NA,NA,NA,NA,182,166
NA,NA,NA,NA,NA,NA,NA,NA,182,166
NA,NA,NA,NA,NA,NA,NA,NA,182,166
NA,NA,NA,NA,NA,NA,NA,NA,182,166
NA,NA,NA,NA,NA,NA,NA,NA,182,166
NA,NA,NA,NA,NA,NA,NA,NA,182,166
NA,NA,NA,NA,NA,NA,NA,NA,182,166
NA,NA,NA,NA,NA,NA,NA,NA,182,166
NA,NA,NA,NA,NA,NA,NA,NA,182,166
NA,NA,NA,NA,NA,NA,NA,NA,182,166
NA,NA,NA,NA,NA,NA,NA,NA,182,166
NA,NA,NA,NA,NA,NA,NA,141,140,151
NA,NA,NA,NA,NA,NA,NA,141,140,151
NA,NA,NA,NA,NA,NA,NA,141,140,151
NA,NA,NA,NA,NA,NA,NA,141,NA,151
NA,NA,NA,NA,NA,NA,NA,NA,NA,151
NA,NA,NA,NA,NA,NA,NA,141,140,151
NA,NA,NA,NA,NA,NA,NA,141,NA,151
NA,NA,NA,NA,NA,NA,NA,141,NA,151
NA,NA,NA,NA,NA,NA,140,141,140,151
NA,NA,NA,NA,NA,NA,140,141,140,151
NA,NA,NA,NA,NA,NA,140,141,140,151
NA,NA,NA,NA,NA,NA,140,141,140,151
NA,NA,NA,NA,NA,NA,140,NA,NA,NA
